,recall,precision,pf,wins
amygdala.csv,0.4,0.5449999999999999,0.335,3
ardour.csv,0.47,0.67,0.21000000000000002,14
bacnet.csv,0.46499999999999997,0.63,0.28,8
cortex-vfx.csv,0.43,0.61,0.22,7
enzo.csv,0.86,0.51,0.745,1
growl-for-windows.csv,0.5900000000000001,0.64,0.305,12
heekscad.csv,0.655,0.645,0.4,11
minig.csv,0.635,0.595,0.32,10
multitude.csv,0.625,0.615,0.405,6
natpad.csv,0.575,0.65,0.305,13
open-ms.csv,0.345,0.51,0.30500000000000005,2
planeshift.csv,0.665,0.53,0.52,4
rocrail.csv,0.165,0.77,0.045,16
salasaga.csv,0.775,0.45999999999999996,0.9,0
xcsoar.csv,0.585,0.6799999999999999,0.22999999999999998,15
xemeiah.csv,0.5,0.71,0.2,17
xmoto.csv,0.65,0.63,0.425,9
zxing.csv,0.755,0.495,0.475,5
