,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.96,0.99
chrysalis.csv,0.21,0.24,0.93,0.67,0.5,0.91,0.24
jahshaka.csv,0.35,0.24,0.63,0.0,0.58,0.8,0.59
jam-daq.csv,0.39,0.02,0.13,0.0,0.18,0.26,0.09
jatlas.csv,0.81,0.49,0.74,0.33,0.15,0.5,0.11
jedit.csv,0.23,0.47,0.39,1.0,0.92,0.98,0.84
open-media-library.csv,0.63,0.14,0.28,0.67,0.31,0.59,0.03
