,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.85,1.0,1.0,0.01,0.97,0.96,0.99
chrysalis.csv,0.42,0.44,0.95,0.69,0.54,0.91,0.28
jahshaka.csv,0.46,0.31,0.85,0.51,0.71,0.83,0.61
jam-daq.csv,0.63,0.91,0.76,0.53,0.63,0.37,0.89
jatlas.csv,0.82,0.67,0.81,0.57,0.15,0.59,0.68
jedit.csv,0.36,0.59,0.7,1.0,1.0,0.98,0.84
open-media-library.csv,0.73,0.56,0.39,0.74,0.37,0.61,1.0
