,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.17,0.05
chrysalis.csv,0.67,0.66,0.26,0.62,0.71,0.32,0.83
jahshaka.csv,0.69,0.81,0.41,0.55,0.55,0.49,0.7
jam-daq.csv,0.53,0.11,0.29,0.53,0.45,0.73,0.13
jatlas.csv,0.52,0.54,0.51,0.56,0.97,0.64,0.38
jedit.csv,0.73,0.61,0.45,0.0,0.26,0.09,0.49
open-media-library.csv,0.55,0.5,0.72,0.56,0.78,0.69,0.0
