,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.95,1.0,1.0,0.99,1.0,1.0,1.0
chrysalis.csv,0.64,0.64,0.85,0.8,0.8,0.93,0.85
jahshaka.csv,0.7,0.82,0.42,0.49,0.6,0.76,0.85
jam-daq.csv,0.51,0.09,0.25,0.47,0.4,0.73,0.11
jatlas.csv,0.92,0.55,0.68,0.54,1.0,0.69,0.33
jedit.csv,0.72,0.64,0.42,1.0,0.6,0.98,1.0
open-media-library.csv,0.62,0.45,0.72,0.68,0.8,0.84,0.0
