,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.35,0.23,0.39,0.85,0.09,0.51,0.56,1.0,0.02,0.68
cubefs.csv,0.37,0.23,0.18,0.91,0.04,0.53,0.6,0.79,0.02,0.74
iaml.csv,0.33,0.22,0.2,0.84,0.22,0.58,0.75,0.75,0.0,0.72
ivataopenportal.csv,0.4,0.23,0.19,0.86,0.11,0.72,0.54,0.69,0.0,0.73
mb-unit.csv,0.35,0.0,0.14,0.89,0.09,0.52,0.53,0.89,0.02,0.78
mvdsv.csv,0.44,0.22,0.0,0.88,0.67,0.5,0.53,0.78,0.0,1.0
nova.csv,0.43,0.55,0.25,0.86,0.0,0.49,0.59,0.72,0.02,0.74
openwbem.csv,0.54,0.27,0.29,0.86,0.14,0.5,0.56,0.72,0.03,0.84
xcmetadataservicestoolkit.csv,0.31,0.2,0.12,0.89,0.12,0.5,0.57,0.86,0.02,0.89
