,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.98,1.0,0.4,0.9,1.0,0.75,0.73,0.94,1.0,1.02
cubefs.csv,0.72,1.0,0.99,0.67,1.1,0.68,0.74,0.51,0.71,0.72
iaml.csv,0.83,0.86,0.65,0.84,0.4,0.71,0.44,0.89,1.05,0.71
ivataopenportal.csv,0.7,1.0,0.77,0.84,0.81,0.39,0.89,1.0,1.15,0.82
mb-unit.csv,0.95,1.0,0.84,0.57,1.0,0.96,0.77,0.79,0.8,0.68
mvdsv.csv,0.96,0.76,1.0,0.94,0.05,0.99,0.94,0.91,1.0,0.82
nova.csv,0.64,0.26,0.62,0.71,1.15,0.74,0.69,0.68,0.71,0.68
openwbem.csv,0.52,0.63,0.52,0.7,0.52,0.79,0.72,0.78,0.51,0.54
xcmetadataservicestoolkit.csv,0.82,0.94,0.95,0.61,0.71,0.92,0.77,0.77,1.0,0.32
