,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.49,0.42,0.5,0.45,0.38,0.46,0.48,0.8,0.35,0.36
cubefs.csv,0.54,0.42,0.44,0.58,0.42,0.51,0.46,0.5,0.42,0.38
iaml.csv,0.91,0.89,0.69,0.95,0.72,0.55,0.59,0.92,0.68,0.52
ivataopenportal.csv,0.45,0.42,0.48,0.41,0.33,0.53,0.41,0.41,0.48,0.36
mb-unit.csv,0.49,0.5,0.57,0.46,0.38,0.42,0.44,0.94,0.4,0.33
mvdsv.csv,0.94,0.61,0.0,0.98,0.89,0.5,0.94,0.89,0.75,0.86
nova.csv,0.58,0.55,0.54,0.52,0.5,0.61,0.46,0.42,0.4,0.48
openwbem.csv,0.46,0.43,0.54,0.58,0.41,0.54,0.52,0.42,0.39,0.56
xcmetadataservicestoolkit.csv,0.72,0.48,0.58,0.61,0.45,0.46,0.48,0.95,0.35,0.41
