,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv
amateur-scrolls.csv,0.0,2.0,0.0,0.0,0.0,35.0,57.0,0.0,0.0,2.0
fritzing.csv,0.0,3.0,0.0,3.0,0.0,54.0,57.0,0.0,3.0,2.0
jlinalg.csv,0.0,3.0,0.0,1.0,0.0,287.0,1.0,10.0,1.0,0.0
knowledge.csv,0.0,26.0,1.0,1.0,0.0,261.0,1.0,6.0,4.0,0.0
massiv.csv,63.0,141.0,0.0,140.0,66.0,0.0,57.0,65.0,55.0,123.0
multitude.csv,0.0,11.0,0.0,2.0,0.0,117.0,6.0,4.0,1.0,0.0
playerstage.csv,0.0,4.0,0.0,0.0,0.0,97.0,1.0,2.0,0.0,7.0
quarkplusplus.csv,0.0,1.0,0.0,0.0,1.0,107.0,3.0,8.0,0.0,0.0
rtrt-on-gpu.csv,0.0,10.0,0.0,4.0,2.0,123.0,0.0,2.0,6.0,0.0
superwaba.csv,0.0,0.0,1.0,0.0,0.0,134.0,0.0,3.0,0.0,0.0
