,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,1.0,0.61,0.24,0.76,0.56,0.63,0.7,0.63,0.5
ctrlr.csv,0.0,0.36,0.71,0.43,0.19,0.26,0.04,0.22,0.34
empserver.csv,0.0,0.61,0.57,0.43,0.91,0.76,0.65,0.21,0.32
ffigo.csv,1.0,0.0,0.19,0.1,0.44,0.75,0.57,0.09,0.03
gmerlin.csv,1.0,0.78,0.29,0.95,0.69,0.01,0.91,0.0,1.0
skia.csv,1.0,0.5,0.1,0.52,0.34,0.43,0.65,0.47,0.08
wikipediardware.csv,1.0,0.86,0.43,0.76,0.91,0.66,0.83,0.79,0.76
zemljanka.csv,1.0,0.75,0.62,1.0,0.62,0.67,0.87,0.82,0.82
