,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,154.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
ctrlr.csv,490.0,1.0,1.0,6.0,5.0,2.0,12.0,0.0,2.0
empserver.csv,490.0,0.0,1.0,9.0,1.0,3.0,4.0,1.0,0.0
ffigo.csv,149.0,68.0,0.0,18.0,5.0,0.0,3.0,0.0,1.0
gmerlin.csv,251.0,2.0,3.0,4.0,0.0,0.0,1.0,210.0,0.0
skia.csv,59.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
wikipediardware.csv,357.0,1.0,10.0,3.0,5.0,6.0,3.0,0.0,1.0
zemljanka.csv,373.0,1.0,3.0,7.0,7.0,2.0,2.0,0.0,1.0
