,recall,precision,pf,pci_20,ifa,wins
bibletime.csv,0.755,0.63,0.595,0.375,0.5,10
bl-toolkit.csv,0.8200000000000001,0.55,0.875,0.455,0.5,5
capcode.csv,0.685,0.52,0.66,0.58,1.0,6
gebr.csv,0.9450000000000001,0.54,0.9099999999999999,0.375,1.0,1
gpac.csv,0.3,0.575,0.385,0.635,2.0,2
gretl.csv,0.715,0.54,0.535,0.445,1.0,4
kindb.csv,0.295,0.6,0.185,0.55,0.0,17
kowari.csv,0.37,0.615,0.4,0.635,0.5,16
libtorrent.csv,0.855,0.57,0.655,0.385,0.5,8
linuxsh.csv,0.305,0.6599999999999999,0.125,0.68,0.0,18
lmms.csv,0.63,0.615,0.355,0.46499999999999997,1.0,15
lufa-lib.csv,0.45999999999999996,0.5549999999999999,0.37,0.625,1.0,14
mbse.csv,0.525,0.585,0.385,0.46499999999999997,1.5,3
mcmc-jags.csv,0.84,0.65,0.6799999999999999,0.43,1.0,11
miranda.csv,0.345,0.565,0.15500000000000003,0.58,1.0,13
modellus.csv,0.595,0.77,0.235,0.545,0.0,19
mplayer-ce.csv,0.72,0.565,0.5,0.45,0.5,12
nicepress.csv,0.675,0.6000000000000001,0.615,0.425,0.5,9
sbml.csv,0.755,0.585,0.565,0.36,2.0,0
scite-ru.csv,0.83,0.53,0.625,0.42,0.5,7
