,x4x.csv,xharbour.csv,rectracker.csv,barracudamvc.csv,megasquirtavr.csv,openintents.csv,atomsite.csv,arsenal-1.csv,alembik.csv,emisview.csv,trackit.csv,jitterbit.csv,wxlua.csv,ontopia.csv,lite.csv,findbugs.csv,stajistics.csv,jfreechart.csv
alembik.csv,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,103.0
arsenal-1.csv,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,63.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0
atomsite.csv,0.0,0.0,1.0,0.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,7.0,103.0
barracudamvc.csv,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2.0,6.0,10.0,2.0,5.0,0.0,0.0,6.0,0.0,10.0,92.0
emisview.csv,0.0,105.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,1.0,2.0,0.0,1.0,4.0,0.0,11.0,103.0
findbugs.csv,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2.0,4.0,6.0,2.0,5.0,0.0,0.0,8.0,0.0,11.0,79.0
jitterbit.csv,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,1.0,0.0,7.0,0.0,6.0,92.0
lite.csv,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,103.0
megasquirtavr.csv,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,8.0,2.0,2.0,0.0,0.0,7.0,1.0,9.0,103.0
ontopia.csv,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,103.0
openintents.csv,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0
rectracker.csv,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,6.0,12.0,2.0,5.0,0.0,0.0,3.0,0.0,11.0,39.0
stajistics.csv,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,9.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,92.0
trackit.csv,0.0,0.0,82.0,0.0,18.0,1.0,0.0,2.0,7.0,15.0,0.0,4.0,0.0,0.0,7.0,0.0,3.0,103.0
wxlua.csv,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,3.0,9.0,2.0,4.0,0.0,0.0,2.0,0.0,9.0,60.0
x4x.csv,0.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,0.0,0.0,8.0,0.0,8.0,103.0
xharbour.csv,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,1.0,7.0,1.0,2.0,0.0,1.0,3.0,0.0,7.0,76.0
