,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,490.0,68.0,6.0,0.0,97.0,0.0,0.0,0.0,0.0
ctrlr.csv,490.0,68.0,0.0,8.0,0.0,119.0,2.0,0.0,0.0
empserver.csv,210.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0
ffigo.csv,490.0,1.0,0.0,5.0,6.0,0.0,1.0,0.0,1.0
gmerlin.csv,125.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0
skia.csv,490.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,51.0
wikipediardware.csv,227.0,0.0,1.0,2.0,6.0,6.0,7.0,0.0,0.0
zemljanka.csv,379.0,1.0,2.0,7.0,6.0,1.0,6.0,0.0,0.0
