,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.0,0.05,0.9,0.0,0.07,0.13,0.04,0.03
ctrlr.csv,0.0,0.0,0.9,0.05,0.09,0.0,0.09,0.01,0.03
empserver.csv,1.0,1.0,0.33,0.57,0.47,0.8,0.83,0.3,0.61
ffigo.csv,0.0,0.78,0.38,0.57,0.41,0.97,0.57,0.35,0.53
gmerlin.csv,1.0,0.28,0.1,0.52,1.0,0.12,0.57,0.4,0.32
skia.csv,0.0,0.14,0.05,0.24,0.19,0.03,0.91,0.18,0.0
wikipediardware.csv,1.0,0.72,0.62,0.86,0.94,0.75,0.87,0.81,0.95
zemljanka.csv,1.0,0.97,1.0,1.0,1.0,0.95,0.91,1.0,0.97
