,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.02,0.0,0.1,0.0,0.02,0.11,0.09,0.11,0.0
ctrlr.csv,0.0,0.0,0.0,0.17,0.02,0.05,0.09,0.11,0.07
empserver.csv,0.52,0.0,0.58,0.47,0.42,0.52,0.59,0.33,0.36
ffigo.csv,0.27,0.61,0.37,0.31,0.47,0.02,0.74,0.33,0.21
gmerlin.csv,0.38,0.36,0.2,0.56,0.0,0.16,0.26,0.22,0.0
skia.csv,0.14,0.18,0.2,0.19,0.08,0.05,0.0,0.0,0.0
wikipediardware.csv,0.66,0.82,0.69,0.82,0.85,0.75,0.93,0.56,0.0
zemljanka.csv,1.0,0.97,1.0,0.99,0.95,0.91,0.91,0.33,1.0
