,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.52,0.4,0.47,0.83,0.14,0.7
bullet.csv,0.31,0.46,0.3,0.89,0.15,0.7
openintents.csv,0.29,0.6,0.32,0.75,0.13,0.74
pokenetonline.csv,0.31,0.42,0.33,0.74,0.12,0.86
tktoolkit.csv,0.31,0.42,0.3,0.85,0.35,0.7
zealos.csv,0.49,0.0,0.18,0.72,0.18,0.73
