,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.0,0.0,0.21,0.24,0.42,0.19,0.42
flexpay.csv,0.9,0.83,0.0,0.63,0.82,0.88,0.96
gabel.csv,0.0,0.0,0.04,0.0,0.05,0.0,0.02
genoviz.csv,0.0,0.0,0.0,0.0,0.08,0.0,0.0
img-browse-sort.csv,0.05,0.22,0.22,0.22,0.0,0.09,0.33
ontomorphtab.csv,0.0,0.33,0.56,0.52,0.58,0.3,0.33
passwordsafe.csv,0.38,0.22,0.59,0.36,0.45,0.01,0.64
