,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.0,0.0,14.0,8.0,2.0,1.0,10.0
flexpay.csv,1.0,1.0,0.0,54.0,0.0,0.0,26.0
gabel.csv,0.0,70.0,0.0,0.0,1.0,158.0,49.0
genoviz.csv,55.0,0.0,513.0,99.0,50.0,158.0,0.0
img-browse-sort.csv,0.0,0.0,13.0,14.0,0.0,0.0,14.0
ontomorphtab.csv,0.0,0.0,0.0,17.0,1.0,4.0,9.0
passwordsafe.csv,1.0,1.0,0.0,2.0,0.0,0.0,13.0
