,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.17
jahshaka.csv,0.66,0.82,0.45,0.51,0.55,0.54
jam-daq.csv,0.59,0.11,0.29,0.43,0.45,0.65
jatlas.csv,0.59,0.53,0.46,0.56,0.97,0.63
jedit.csv,0.75,0.56,0.62,0.0,0.33,0.0
open-media-library.csv,0.55,0.5,0.7,0.0,0.78,0.67
