,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.77,0.88,0.48,0.63,0.81,0.54,0.66,0.52,0.69
empserver.csv,0.6,0.75,0.9,0.73,0.43,0.62,0.6,0.76,0.71
enlightenment.csv,1.0,1.0,1.0,0.48,1.0,0.99,1.0,1.0,1.0
ildjit.csv,0.75,0.37,0.78,0.9,0.82,0.88,0.92,0.98,0.93
jfreereport.csv,0.91,0.95,0.63,0.83,0.92,0.7,0.82,0.78,0.95
lufa-lib.csv,0.84,0.73,0.62,0.64,0.87,0.71,0.44,0.69,0.72
pcsx2.csv,0.56,0.89,0.62,0.58,0.52,0.46,0.82,0.9,0.61
psycle.csv,0.53,0.92,0.81,0.65,0.82,0.65,0.74,0.95,0.55
wikipediardware.csv,0.5,0.86,0.99,0.67,0.97,0.69,0.88,0.66,0.3
