,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.27,0.24,0.66,0.46,0.23,0.56,0.44,0.57,0.37
empserver.csv,0.48,0.53,0.38,0.32,0.68,0.54,0.5,0.57,0.34
enlightenment.csv,0.0,0.0,0.0,0.67,0.0,0.05,0.0,0.0,0.0
ildjit.csv,0.33,0.69,0.33,0.14,0.26,0.18,0.11,0.25,0.1
jfreereport.csv,0.11,0.09,0.44,0.21,0.1,0.36,0.23,0.26,0.06
lufa-lib.csv,0.45,0.55,0.49,0.59,0.17,0.58,0.7,0.36,0.58
pcsx2.csv,0.56,0.2,0.61,0.59,0.66,0.71,0.51,0.35,0.52
psycle.csv,0.62,0.38,0.52,0.66,0.52,0.69,0.59,0.21,0.64
wikipediardware.csv,0.63,0.46,0.05,0.63,0.13,0.62,0.42,0.66,0.76
