,f1,g,recall,precision,pf,wins
bacula.csv,0.5,0.55,0.79,0.4,0.68,7
bdbbasic.csv,0.5,0.49,0.63,0.37,0.47,4
foursquared.csv,0.0,0.0,0.0,0.0,0.0,0
impala.csv,0.44,0.51,0.55,0.35,0.48,2
jicarilla.csv,0.06,0.04,0.03,0.15,0.13,1
ng4j.csv,0.56,0.66,0.71,0.44,0.47,11
open-data-kit.csv,0.5,0.47,0.8,0.34,0.55,8
pentahoanalysistool.csv,0.44,0.5,0.51,0.47,0.37,6
tradelink.csv,0.45,0.46,0.62,0.38,0.38,5
turbotrader-bos.csv,0.39,0.51,0.52,0.65,0.14,12
ultimairis.csv,0.52,0.63,0.66,0.41,0.47,10
wikipediardware.csv,0.52,0.53,0.88,0.36,0.77,3
yafdotnet.csv,0.45,0.56,0.6,0.37,0.39,9
