,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.35,0.31,0.36,0.0,0.31,0.69,0.26
jnode.csv,0.07,0.0,0.36,0.25,0.18,0.16,0.32
mcmc-jags.csv,0.69,0.49,0.0,0.31,0.43,0.41,0.29
metacosm.csv,0.11,0.24,0.17,0.1,0.17,0.09,0.0
miranda-icq.csv,0.15,0.33,0.4,0.2,0.01,0.09,0.42
quarkplusplus.csv,0.2,0.3,0.12,0.22,0.3,0.0,0.13
selenium.csv,0.02,0.45,0.24,0.33,0.64,0.22,0.35
