,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.34,0.7,0.68,0.13,0.26,0.48
extprosys.csv,0.67,0.55,0.53,0.0,0.34,0.48
fluidium.csv,0.0,0.0,0.0,0.46,0.0,0.0
haphazard.csv,0.11,0.46,0.43,0.38,0.64,0.28
qcad2.csv,0.22,0.19,0.79,0.47,0.63,0.28
silvertree.csv,0.53,0.57,0.57,0.0,0.17,0.73
