,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,7.0,0.0,10.0,0.0,2.0,5.0
extprosys.csv,5.0,0.0,10.0,49.0,15.0,0.0
fluidium.csv,186.0,154.0,144.0,4.0,64.0,59.0
haphazard.csv,3.0,1.0,5.0,0.0,0.0,1.0
qcad2.csv,0.0,1.0,1.0,0.0,0.0,0.0
silvertree.csv,2.0,1.0,8.0,0.0,0.0,1.0
