,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,3.0,5.0,2.0,0.0,0.0,117.0
foursquared.csv,0.0,8.0,70.0,0.0,71.0,117.0
ifmo-game-1.csv,1.0,74.0,9.0,5.0,71.0,117.0
micomt.csv,3.0,8.0,19.0,2.0,1.0,68.0
voms.csv,2.0,0.0,22.0,0.0,2.0,74.0
