,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.14,0.25,0.38,1.0,0.5,0.0
foursquared.csv,0.2,0.11,0.0,0.7,0.0,0.0
ifmo-game-1.csv,0.26,0.0,0.07,0.44,0.0,0.0
micomt.csv,0.08,0.13,0.04,0.36,0.55,0.01
voms.csv,0.11,0.4,0.05,0.6,0.71,0.01
