,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.33,0.38,0.99,0.05,0.1,0.0
foursquared.csv,0.34,0.13,0.0,0.86,0.0,0.0
ifmo-game-1.csv,0.84,0.0,0.37,0.2,0.0,0.0
micomt.csv,0.52,0.55,0.55,0.27,0.85,0.64
voms.csv,0.58,0.88,0.36,0.75,0.43,0.57
