,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.93,0.75,0.88,0.0,0.5,0.86
foursquared.csv,0.9,0.89,0.88,0.5,0.0,0.94
ifmo-game-1.csv,0.7,0.8,0.93,0.89,0.83,0.55
micomt.csv,0.51,0.84,0.4,0.33,0.85,0.44
voms.csv,0.6,0.7,0.3,0.47,0.86,0.43
