,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.73,0.68,0.07,0.96,0.92,1.02
foursquared.csv,0.72,0.9,1.01,0.23,1.0,1.01
ifmo-game-1.csv,0.26,1.0,0.69,0.84,1.01,1.05
micomt.csv,0.75,0.67,0.75,0.93,0.22,0.74
voms.csv,0.59,0.21,0.9,0.36,0.62,0.79
