,red5.csv,thrust.csv,miranda-icq.csv,dataobjectsdotnet.csv
dataobjectsdotnet.csv,5.0,1.0,0.0,0.0
miranda-icq.csv,0.0,0.0,0.0,1.0
red5.csv,0.0,1.0,5.0,2.0
thrust.csv,4.0,0.0,3.0,1.0
