,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.4,0.45,0.44,0.5,0.66
encog-java.csv,0.59,0.96,0.5,0.96,0.77
h2database.csv,0.67,0.6,0.89,0.43,0.95
jaql.csv,0.44,0.51,0.75,0.46,0.52
raven-monitoring.csv,0.52,0.5,0.6,0.63,0.97
