,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.77,0.62,0.52,0.83,0.63,0.53,0.8
libtorrent.csv,0.44,0.44,0.36,0.44,0.37,0.37,0.32
mcmc-jags.csv,0.44,0.52,0.87,0.79,0.44,0.47,0.53
nebuladevice.csv,0.95,0.8,0.96,0.75,0.9,0.95,0.93
olap-navigator.csv,0.56,0.44,0.4,0.8,0.41,0.4,0.42
pidgin.csv,0.5,0.39,0.39,0.57,0.39,0.4,0.39
sepgsql.csv,0.82,0.75,0.95,0.81,0.67,0.72,0.89
