,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.36,0.98,0.07,0.19,0.45,0.59,0.0
libtorrent.csv,0.7,0.54,0.1,0.38,0.82,0.99,0.33
mcmc-jags.csv,0.69,0.39,0.11,0.97,0.71,0.64,0.23
nebuladevice.csv,0.39,0.15,0.04,0.32,0.09,0.29,0.97
olap-navigator.csv,0.97,0.59,0.09,0.53,0.78,0.78,0.29
pidgin.csv,0.57,0.53,0.12,0.36,0.99,0.7,0.35
sepgsql.csv,0.29,0.47,0.86,0.26,0.49,0.54,0.0
