,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv
amanda.csv,97.5,290.5,494.5,98.5,66.5
bdbbasic.csv,196.0,386.0,197.5,98.5,95.5
empyrean.csv,99.0,0.0,0.0,0.0,0.0
gnome-jabber.csv,96.5,386.0,577.0,98.5,196.0
nutz.csv,99.0,373.0,192.5,98.5,294.5
