,f1,g,recall,precision,pf,wins
anaxagora.csv,0.375,0.59,0.7050000000000001,0.28,0.5549999999999999,13
blogentis.csv,0.29000000000000004,0.47,0.5,0.22499999999999998,0.42500000000000004,5
free-evolution.csv,0.365,0.575,0.825,0.245,0.5549999999999999,16
gtad.csv,0.28500000000000003,0.445,0.4,0.31,0.15,11
htmlunit.csv,0.30500000000000005,0.585,0.575,0.29000000000000004,0.315,15
ipfire-wall.csv,0.215,0.37,0.325,0.20500000000000002,0.20500000000000002,3
irplus.csv,0.37,0.61,0.64,0.3,0.34,18
jasperreports.csv,0.32,0.52,0.725,0.235,0.515,10
jaxlib.csv,0.2,0.455,0.435,0.19,0.38,2
jvcl.csv,0.26,0.41000000000000003,0.47,0.22,0.25,7
kaffeine.csv,0.315,0.63,0.84,0.24,0.595,14
m-m-m.csv,0.30000000000000004,0.505,0.775,0.18,0.73,4
myfaces.csv,0.305,0.55,0.635,0.295,0.32999999999999996,17
nh3d.csv,0.355,0.0,1.0,0.22,1.0,1
poormans.csv,0.30000000000000004,0.315,0.27,0.33,0.13,6
sarasvati.csv,0.245,0.53,0.5,0.235,0.315,9
smartgwt.csv,0.30500000000000005,0.525,0.5700000000000001,0.24,0.455,8
taokgame.csv,0.14500000000000002,0.245,0.20500000000000002,0.135,0.165,0
wgs-assembler.csv,0.28,0.545,0.58,0.275,0.385,12
