,logicmail.csv,mclient-mume.csv,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,ingex.csv,power-architect.csv,ambulant.csv,opendvr.csv,icescrum.csv,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,twostep.csv,geotools.csv,primefaces.csv,l2j.csv,nunit.csv,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,mycila.csv,azureus.csv,personalaccess.csv,octet.csv,servicestack.csv,gephex.csv,rcp-company-uibindings.csv,javaprofiler.csv,jmoney.csv,array4j.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jbpm.csv,log4net.csv,jmonkeyengine.csv,e-bio-flow.csv,tmva.csv,joustsim.csv,reaper3d.csv,jchassis.csv,chaosrts.csv,thedata.csv,pustefix.csv,haggle.csv,mediate.csv,jgossipforum.csv,madman.csv,hannosset.csv,ngl.csv,jas.csv,coot.csv,synecdoche.csv,emono.csv
sblim.csv,0.83,0.5,0.63,0.21,0.46,1.0,0.0,0.54,0.27,0.47,0.45,0.59,0.43,0.8,0.52,0.57,0.45,0.17,0.58,0.21,0.21,0.33,0.7,0.34,0.31,0.5,0.71,1.0,0.27,0.2,0.94,0.76,0.37,0.57,0.81,0.27,1.0,0.43,0.83,1.0,0.54,0.83,0.5,0.32,0.46,0.15,0.2,0.45,0.91,0.2,0.0,0.64,1.0,0.55,0.5,0.17,0.38,0.9,0.49,0.22,0.24,0.0,0.24,0.48,0.74,0.33,0.07,0.0,0.87,0.03,0.38,0.63,0.65,0.0,0.14,0.06,0.54,0.0,0.48,0.42,0.63
