,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.57,0.85,0.46,0.35,0.68,0.53,0.6,0.4,0.53,0.24,0.74,0.2,0.56,0.47,0.52,0.17,0.63,0.92,0.61
boost-sandbox.csv,0.57,0.6,0.68,0.47,0.16,0.43,0.35,0.65,0.38,0.67,0.48,0.22,0.47,0.0,0.6,0.52,0.4,0.53,0.49
dspace-gsoc.csv,0.69,0.32,0.85,0.59,0.76,0.69,0.49,0.13,0.52,0.61,0.59,0.61,0.42,0.33,0.75,0.53,0.59,0.51,0.62
enlightenment.csv,0.09,0.27,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.38,0.09
fceugc.csv,0.39,0.0,0.0,0.56,0.44,0.5,0.39,0.06,0.58,0.38,0.59,0.37,0.41,0.0,0.32,0.0,0.43,0.98,0.5
gnukeda.csv,0.2,0.55,0.61,0.43,0.77,0.69,0.59,0.47,0.49,0.3,0.45,0.41,0.52,0.0,0.38,0.17,0.53,0.27,0.64
jaolt.csv,0.7,0.0,0.89,0.63,0.51,0.45,0.13,0.23,0.61,0.35,0.66,0.68,0.69,0.13,0.07,0.05,0.59,0.73,0.67
knowledge.csv,0.51,0.71,0.81,0.5,0.87,0.7,0.59,0.41,0.5,0.13,0.6,0.68,0.58,0.27,0.47,0.64,0.76,0.74,0.71
kowari.csv,0.4,0.5,0.8,0.55,0.36,0.32,0.36,0.66,0.52,0.84,0.48,0.5,0.44,0.78,0.73,0.35,0.43,0.64,0.32
lufa-lib.csv,0.48,0.56,0.41,0.53,0.44,0.52,0.6,0.52,0.48,0.33,0.53,0.39,0.54,0.65,0.33,0.71,0.53,0.43,0.54
maidsafe-dht.csv,0.71,0.8,0.65,0.42,0.75,0.43,0.42,0.46,0.5,0.44,0.68,0.66,0.58,0.37,0.52,0.24,0.71,0.54,0.45
pixel-commandos.csv,0.17,0.34,0.0,0.2,0.39,0.3,0.16,0.3,0.39,0.0,0.43,0.16,0.23,0.13,0.07,0.47,0.15,0.99,0.27
playerstage.csv,0.52,0.42,0.64,0.73,0.73,0.58,0.66,0.47,0.48,0.56,0.48,0.57,0.51,0.45,0.49,0.52,0.46,0.92,0.7
proftp.csv,0.17,0.02,0.0,0.11,0.28,0.4,0.04,0.23,0.31,0.34,0.38,0.75,0.0,0.0,0.04,0.1,0.47,0.55,0.27
tcvp.csv,0.09,0.02,0.0,0.0,0.0,0.04,0.07,0.06,0.0,0.0,0.0,0.0,0.04,0.78,0.0,0.02,0.0,0.29,0.05
theresa.csv,0.6,0.26,0.93,0.52,0.39,0.32,0.45,0.18,0.45,0.6,0.17,0.67,0.47,0.0,0.2,0.16,0.53,0.53,0.62
uwom.csv,0.45,0.2,0.0,0.25,0.27,0.27,0.52,0.56,0.04,0.62,0.38,0.67,0.53,0.34,0.26,0.49,0.0,0.77,0.82
xapian.csv,0.54,0.43,0.31,0.27,0.53,0.65,0.4,0.47,0.56,0.21,0.58,0.44,0.37,0.0,0.32,0.57,0.74,0.75,0.68
yaprm.csv,0.41,0.0,0.68,0.54,0.28,0.48,0.09,0.25,0.65,0.41,0.45,0.77,0.18,0.0,0.04,0.0,0.58,0.75,0.55
