,qtractor.csv,alleg.csv,ossbuild.csv,mimosa.csv,quarkplayer.csv,freewrl.csv,google-web-toolkit.csv,ns-3-dev-def-routing.csv,jstock.csv,synergyspace.csv,jcache.csv,fulguro.csv,miranda.csv
alleg.csv,0.0,0.0,2.0,7.0,20.0,4.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0
freewrl.csv,2.0,1.0,6.0,0.0,47.0,0.0,2.0,2.0,3.0,19.0,3.0,4.0,0.0
fulguro.csv,3.0,1.0,5.0,4.0,11.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0
google-web-toolkit.csv,4.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,11.0,22.0,17.0,3.0
jcache.csv,2.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,14.0,2.0,0.0,10.0,1.0
jstock.csv,0.0,1.0,5.0,1.0,5.0,50.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0
mimosa.csv,3.0,1.0,5.0,0.0,8.0,50.0,0.0,1.0,1.0,3.0,1.0,16.0,2.0
miranda.csv,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,11.0,0.0
ns-3-dev-def-routing.csv,0.0,1.0,5.0,1.0,9.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
ossbuild.csv,1.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
qtractor.csv,0.0,0.0,5.0,0.0,4.0,2.0,2.0,0.0,4.0,1.0,1.0,7.0,1.0
quarkplayer.csv,0.0,0.0,250.0,79.0,0.0,5.0,0.0,4.0,8.0,1.0,74.0,89.0,0.0
synergyspace.csv,1.0,1.0,5.0,2.0,10.0,2.0,0.0,9.0,1.0,0.0,74.0,89.0,1.0
