,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.43,0.52,0.09,0.28,0.05,0.03,0.82,0.02
fceugc.csv,0.56,0.55,0.26,0.48,0.4,0.38,0.8,0.12
ftm.csv,0.46,0.3,0.37,0.24,0.45,0.35,0.35,0.15
google-gears.csv,0.52,0.62,0.3,0.83,0.78,0.3,0.9,0.98
jaolt.csv,0.09,0.47,0.49,0.38,0.42,0.22,0.39,0.98
jcache.csv,0.8,0.25,0.63,0.34,0.71,0.95,0.31,0.15
kmess.csv,0.01,0.27,0.42,0.03,0.49,0.0,0.32,0.24
xmemcached.csv,1.0,0.16,0.81,0.38,0.78,0.97,0.37,0.88
