,recall,precision,pf,pci_20,ifa,wins
ctrlr.csv,0.325,0.315,0.32499999999999996,0.765,3.0,10
dvt.csv,0.43,0.33,0.42,0.56,1.0,5
flylinkdc.csv,0.71,0.45999999999999996,0.7050000000000001,0.535,2.0,8
fulguro.csv,0.22,0.14500000000000002,0.195,0.505,23.5,0
fw4spl.csv,0.365,0.28500000000000003,0.375,0.605,1.5,3
ipfire-wall.csv,0.28,0.235,0.22499999999999998,0.645,0.5,4
jruby.csv,0.685,0.18,0.48,0.5,6.5,1
ldview.csv,0.665,0.35,0.44499999999999995,0.47000000000000003,1.0,7
nuttx.csv,0.37,0.36,0.295,0.705,1.5,11
oorexx.csv,0.555,0.31,0.345,0.52,1.0,6
uclmda.csv,0.165,0.245,0.12000000000000001,0.8,2.0,9
vdsf.csv,0.72,0.32499999999999996,0.795,0.52,1.5,2
