,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,278.5,95.5,98.5,490.0,2296.0,98.5,289.0,89.5,195.0
ikvm.csv,99.0,99.0,91.5,7070.5,935.5,95.5,289.0,284.5,195.0
lazarus-ccr.csv,99.0,95.5,380.0,6803.5,1349.5,98.5,387.5,89.5,195.0
les-indemodables.csv,99.0,99.0,98.5,96.5,909.5,98.5,194.0,133.5,195.0
metacosm.csv,99.0,253.5,98.5,391.0,1130.5,98.5,292.0,91.5,195.0
micomt.csv,193.0,99.0,98.5,1175.0,186.5,98.5,292.0,284.5,293.5
ontomorphtab.csv,150.0,99.0,98.5,1566.5,2405.0,98.5,567.0,285.0,190.0
tradelink.csv,181.0,99.0,98.5,676.0,563.5,98.5,193.0,20.5,195.0
xuggle.csv,99.0,99.0,98.5,511.0,382.5,98.5,193.0,186.0,284.5
