,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,7.0,8.0,34.0,0.0,0.0,0.0,7.0,11.0,1.0
archive-crawler.csv,10.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0
autowikibrowser.csv,5.0,0.0,5.0,1.0,6.0,2.0,1.0,0.0,0.0
jcae.csv,92.0,155.0,0.0,0.0,0.0,1.0,2.0,97.0,78.0
kmatplot.csv,7.0,0.0,6.0,3.0,2.0,0.0,6.0,1.0,0.0
mscore.csv,14.0,0.0,17.0,2.0,0.0,0.0,1.0,4.0,1.0
quickfast.csv,11.0,21.0,33.0,1.0,0.0,0.0,3.0,4.0,0.0
rhex.csv,0.0,8.0,22.0,4.0,6.0,0.0,12.0,8.0,4.0
riff-evolve.csv,6.0,0.0,16.0,6.0,1.0,0.0,4.0,2.0,1.0
