,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.12,0.33,0.08,1.0,0.63,0.58,0.28,0.48,0.7
archive-crawler.csv,0.17,0.27,0.14,0.42,0.8,0.54,1.0,0.62,0.65
autowikibrowser.csv,0.22,0.43,0.22,0.5,0.78,0.65,0.24,1.0,0.82
jcae.csv,0.0,0.0,1.0,0.6,1.0,0.67,0.33,0.0,0.0
kmatplot.csv,0.11,1.0,0.2,0.44,0.82,0.7,0.31,0.85,0.91
mscore.csv,0.15,0.21,0.18,0.42,0.98,0.55,0.32,0.62,0.82
quickfast.csv,0.15,0.16,0.1,0.38,0.61,0.57,0.34,0.56,1.0
rhex.csv,1.0,0.26,0.11,0.37,0.72,0.48,0.29,0.53,0.5
riff-evolve.csv,0.22,0.29,0.19,0.43,0.73,1.0,0.31,0.54,0.81
