,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.58,0.48,0.56,0.96,0.66,0.48,0.7,0.68,0.55
archive-crawler.csv,0.33,0.41,0.22,0.43,0.42,0.31,0.96,0.3,0.23
autowikibrowser.csv,0.33,0.69,1.0,0.49,0.42,0.26,0.22,1.0,0.3
jcae.csv,0.0,0.0,1.0,0.08,0.01,0.02,0.04,0.0,0.0
kmatplot.csv,0.08,0.9,0.33,0.2,0.25,0.34,0.17,0.25,0.21
mscore.csv,0.5,0.62,1.0,0.56,0.98,0.56,0.52,0.48,0.57
quickfast.csv,0.75,0.62,0.78,0.58,0.83,0.45,0.83,0.8,1.0
rhex.csv,1.0,0.24,0.44,0.55,0.17,0.32,0.43,0.52,0.11
riff-evolve.csv,0.58,0.69,1.0,0.51,0.46,0.96,0.48,0.45,0.55
