,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.0,0.2,0.02,0.31,0.27,0.04,0.11
ifmo-game-1.csv,0.0,0.05,0.02,0.0,0.0,0.16,0.07
knowledge.csv,0.0,0.68,0.78,0.99,0.89,1.0,0.93
pentahoanalysistool.csv,0.2,0.0,0.09,0.1,0.14,0.05,0.13
projecteqemu.csv,0.2,0.19,0.07,0.17,0.03,0.02,0.0
sumatrapdf.csv,0.4,0.53,0.22,0.68,0.11,0.0,0.73
voms.csv,0.2,0.19,0.16,0.17,0.0,0.11,0.42
