,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.97,0.63,0.05,0.65,1.04,0.94,0.95
ifmo-game-1.csv,1.0,1.0,0.98,0.0,0.89,0.95,1.0
knowledge.csv,0.0,0.7,0.83,0.99,0.9,1.0,0.93
pentahoanalysistool.csv,0.58,0.0,0.89,1.01,0.79,0.65,0.76
projecteqemu.csv,0.52,0.8,0.98,0.73,1.0,0.94,0.06
sumatrapdf.csv,0.47,0.64,0.87,0.69,0.57,0.03,0.75
voms.csv,0.75,0.87,0.97,0.73,0.0,0.69,0.79
