,f1,g,recall,precision,pf,wins
all-plasm.csv,0.425,0.44,0.4,0.45999999999999996,0.225,3
blue-c.csv,0.62,0.67,0.77,0.545,0.515,9
cities3d.csv,0.35,0.395,0.365,0.45499999999999996,0.225,2
dynalloy.csv,0.535,0.51,0.75,0.45999999999999996,0.645,5
firebird.csv,0.605,0.5800000000000001,0.56,0.65,0.225,11
hydrogen.csv,0.605,0.03,1.0,0.455,0.95,1
nosleepsoftware.csv,0.065,0.075,0.060000000000000005,0.13,0.125,0
openmalaria.csv,0.565,0.62,0.695,0.5549999999999999,0.36,8
popeye-chess.csv,0.5700000000000001,0.585,0.55,0.645,0.275,7
qgo.csv,0.575,0.53,0.805,0.45999999999999996,0.775,4
xmoto.csv,0.45499999999999996,0.515,0.515,0.6,0.30000000000000004,6
yield.csv,0.655,0.675,0.845,0.5449999999999999,0.5700000000000001,10
