,f1,g,recall,precision,pf,wins
ambulant.csv,0.38,0.45,0.73,0.37,0.67,8
arm-webradio.csv,0.32,0.44,0.46,0.41,0.42,7
codepurge.csv,0.32,0.37,0.32,0.34,0.29,2
fw4spl.csv,0.32,0.32,0.28,0.4,0.22,4
glas.csv,0.48,0.6,0.7,0.38,0.6,13
grisbi.csv,0.49,0.45,0.91,0.35,0.84,10
gwanted.csv,0.4,0.46,0.44,0.52,0.22,14
lcfizvtop.csv,0.48,0.54,0.6,0.39,0.5,11
ldview.csv,0.5,0.56,0.57,0.44,0.39,16
libmesh.csv,0.23,0.24,0.21,0.31,0.3,0
mediaportal.csv,0.16,0.17,0.14,0.38,0.06,1
olex2.csv,0.33,0.45,0.44,0.3,0.2,9
oppna-program-hsatools.csv,0.3,0.51,0.51,0.23,0.45,5
qlc.csv,0.38,0.5,0.46,0.43,0.24,12
somap.csv,0.51,0.28,0.9,0.35,0.92,6
wxcode.csv,0.28,0.28,0.24,0.36,0.1,3
xcf.csv,0.47,0.6,0.67,0.36,0.46,15
