,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.49,0.58,0.48,0.76,0.33,0.56,0.36,0.79,0.83
decidr.csv,0.43,0.35,0.52,0.64,0.34,0.48,0.75,0.46,0.74
glas.csv,0.74,0.71,0.86,0.5,0.48,0.65,0.42,0.63,0.65
hatari.csv,0.49,0.32,0.59,0.44,0.43,0.37,0.46,0.45,0.62
ltp.csv,0.93,0.44,0.92,0.91,0.45,0.92,0.75,0.98,0.86
net-snmp.csv,0.55,0.6,0.63,0.57,0.5,0.52,0.46,0.66,0.67
opde.csv,0.4,0.52,0.7,0.77,0.34,0.59,0.48,0.41,0.94
powerfolder-.csv,0.62,0.67,0.0,0.0,0.55,0.96,0.5,0.99,0.0
tcl.csv,0.84,0.92,0.88,0.95,0.99,0.94,0.53,0.96,0.83
