,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.0,0.54,0.49,0.5,0.92,0.96,0.92,0.0
geotools.csv,0.88,0.63,0.53,0.83,0.57,0.67,0.95,0.93
google-collections.csv,0.39,0.35,0.32,0.27,0.38,0.41,0.39,0.36
l2j.csv,0.33,0.35,0.31,0.29,0.5,0.35,0.45,0.48
mediate.csv,0.78,0.59,0.46,0.65,0.44,0.46,0.43,0.52
projectfactory.csv,0.59,0.46,0.5,0.33,0.62,0.53,0.76,0.45
st-filteredstatistics.csv,0.45,0.41,0.43,0.34,0.5,0.38,0.59,0.33
thedata.csv,0.0,0.44,0.75,0.82,0.61,0.92,0.68,0.75
