,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.0,0.0,0.67,0.0,0.16,0.11,0.0,0.02
geotools.csv,0.0,0.3,0.4,0.08,0.37,0.0,0.04,0.23
google-collections.csv,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
l2j.csv,0.0,0.65,0.8,0.69,0.37,0.5,0.01,0.45
mediate.csv,1.0,0.28,0.03,0.46,0.7,0.64,0.66,0.48
projectfactory.csv,0.0,0.62,0.43,0.46,0.0,0.37,0.34,0.47
st-filteredstatistics.csv,0.0,0.38,0.43,0.0,0.23,0.4,0.37,0.73
thedata.csv,0.0,0.3,0.27,0.31,0.44,0.18,0.25,0.0
