,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,97.5,0.0,0.0,1293.5,66.5,178.0
codeblocks.csv,227.5,537.0,98.5,1000.0,99.0,99.0
dataobjectsdotnet.csv,196.5,374.0,98.5,1213.0,99.0,99.0
n2cms.csv,194.0,529.0,98.5,1310.5,99.0,773.5
nug.csv,196.0,93.5,96.5,1382.0,197.5,99.0
uclmda.csv,75.0,52.5,92.5,432.5,99.0,290.5
