,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.22,0.39,0.95,0.51,0.0,0.18,0.57,0.67,0.0,0.35
cubefs.csv,0.4,0.42,0.47,0.66,0.0,0.56,0.52,0.99,0.08,0.62
iaml.csv,0.43,0.29,0.35,0.81,0.26,0.37,0.97,0.49,0.0,0.62
ivataopenportal.csv,0.49,0.44,0.12,0.81,0.0,0.97,0.52,0.57,0.0,0.65
mb-unit.csv,0.53,0.33,0.34,0.99,0.22,0.7,0.45,0.73,0.0,0.69
mvdsv.csv,0.01,0.0,0.0,0.01,1.0,0.0,0.03,0.0,0.0,0.0
nova.csv,0.42,1.0,0.3,0.43,0.0,0.24,0.44,0.61,0.0,0.54
openwbem.csv,0.96,0.31,0.31,0.79,0.16,0.55,0.51,0.8,0.0,0.8
xcmetadataservicestoolkit.csv,0.51,0.35,0.36,0.64,0.08,0.58,0.56,0.41,0.05,1.0
