,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.86,0.6,0.1,0.71,1.03,0.9,0.72,0.76,1.01,0.8
cubefs.csv,0.7,0.69,0.47,0.6,1.14,0.64,0.81,0.03,0.39,0.67
iaml.csv,0.77,0.73,0.57,0.89,0.56,0.78,0.04,0.82,1.18,0.85
ivataopenportal.csv,0.69,0.53,0.91,0.8,1.02,0.05,0.69,0.67,1.05,0.6
mb-unit.csv,0.89,0.77,0.58,0.06,0.68,0.76,0.71,0.72,1.11,0.69
mvdsv.csv,1.0,1.0,1.0,1.0,0.0,1.0,0.99,1.0,1.0,1.0
nova.csv,0.67,0.0,0.64,0.74,1.04,0.86,0.73,0.65,1.15,0.9
openwbem.csv,0.06,0.9,0.64,0.85,0.73,0.84,0.72,0.94,1.13,0.62
xcmetadataservicestoolkit.csv,0.56,0.65,0.54,0.6,0.97,0.62,0.76,0.74,0.61,0.0
