,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.17,0.6,0.92,0.4,0.0,0.13,0.53,0.54,0.0,0.26
cubefs.csv,0.36,0.36,0.85,0.55,0.0,0.56,0.47,0.98,0.89,0.52
iaml.csv,0.52,0.41,0.64,0.41,0.8,0.34,0.97,0.41,0.0,0.47
ivataopenportal.csv,0.59,0.66,0.12,0.52,0.0,0.97,0.49,0.49,0.0,0.56
mb-unit.csv,0.37,0.27,0.64,0.99,0.7,0.6,0.4,0.59,0.0,0.58
mvdsv.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0
nova.csv,0.41,1.0,0.56,0.32,0.0,0.19,0.4,0.53,0.0,0.42
openwbem.csv,0.95,0.42,0.47,0.47,0.57,0.48,0.48,0.24,0.0,0.68
xcmetadataservicestoolkit.csv,0.55,0.54,0.65,0.53,0.32,0.58,0.52,0.31,0.76,1.0
