,recall,precision,pf,pci_20,ifa,wins
cleartk.csv,0.665,0.37,0.615,0.445,0.0,14
encog-cs.csv,0.8049999999999999,0.36,0.825,0.45,1.0,7
extprosys.csv,0.77,0.38,0.77,0.42,1.0,9
freewrl.csv,0.7,0.38,0.62,0.395,1.0,10
fulguro.csv,0.645,0.32999999999999996,0.72,0.495,1.5,1
geotools.csv,0.725,0.4,0.63,0.385,0.5,12
ibatisdb.csv,0.255,0.47,0.225,0.65,1.0,15
intact.csv,0.45,0.365,0.44999999999999996,0.495,1.0,11
japano.csv,0.815,0.36,0.78,0.445,1.0,8
miranda-icq.csv,0.53,0.37,0.38,0.525,2.0,4
ofbiz.csv,0.595,0.37,0.475,0.46,1.5,6
opennms.csv,0.16999999999999998,0.5,0.135,0.71,1.0,17
papertoolkit.csv,0.16499999999999998,0.405,0.165,0.845,1.0,16
rohxel.csv,0.44,0.38,0.3,0.58,1.0,13
roolo.csv,0.7,0.36,0.7,0.49,1.5,3
sevenupdate.csv,1.0,0.35,1.0,0.38,1.0,2
soar.csv,0.855,0.325,0.89,0.425,2.0,0
web-cat.csv,0.66,0.35,0.5700000000000001,0.52,1.5,5
