,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.68,0.15,0.59,0.14,0.12,0.41,0.56
ifmo-game-1.csv,0.03,0.3,0.19,0.39,0.0,0.33,0.2
knowledge.csv,0.92,0.48,0.68,0.16,0.28,0.58,0.61
pentahoanalysistool.csv,0.62,0.58,0.47,0.06,0.23,0.16,0.35
projecteqemu.csv,0.84,0.35,0.12,0.27,0.0,0.55,0.73
sumatrapdf.csv,0.95,0.5,0.68,0.17,0.15,0.73,0.63
voms.csv,0.82,0.58,0.14,0.21,0.57,0.67,0.68
