,fritzing.csv,arianne.csv,xuggle.csv,emeraldemu.csv,yield.csv,rsyslog.csv,planeshift.csv,grafx2.csv,wow-qrsk.csv,bacnet.csv,gnupdate.csv,alsa.csv,ardour.csv,multitude.csv,salasaga.csv,keyczar.csv,xmoto.csv,cortex-vfx.csv,gstreamer.csv,linux-ntfs.csv
alsa.csv,98.5,99.0,1077.5,2418.5,98.5,279.0,99.0,97.5,4134.5,291.5,570.0,198.0,99.0,196.0,197.5,98.5,97.5,1962.0,99.0,97.5
ardour.csv,98.5,99.0,195.0,1339.0,94.5,85.5,99.0,97.5,2014.5,191.0,361.0,294.5,99.0,97.5,196.5,96.5,97.5,486.5,99.0,195.0
arianne.csv,98.5,97.5,1960.5,3371.0,197.5,490.0,99.0,97.5,8887.5,390.0,936.0,297.0,99.0,97.5,197.5,88.5,97.5,1962.0,99.0,197.0
bacnet.csv,98.5,93.5,96.5,1058.5,197.5,292.5,97.5,97.5,2276.5,193.0,180.0,295.0,99.0,97.5,197.5,98.5,97.5,583.5,99.0,195.0
cortex-vfx.csv,98.5,97.5,1274.0,934.0,98.5,180.0,98.5,97.5,275.5,291.5,84.5,99.0,99.0,196.0,196.5,96.5,92.5,478.5,98.5,97.5
emeraldemu.csv,98.5,99.0,1076.5,775.0,98.5,10.5,97.5,81.5,1903.0,65.0,0.0,53.5,97.5,97.5,98.5,0.0,97.5,868.0,98.5,197.0
fritzing.csv,98.5,97.5,391.5,1011.5,98.5,184.5,98.5,97.5,459.5,390.0,375.0,297.0,99.0,285.5,197.5,58.5,97.5,904.0,99.0,196.0
gnupdate.csv,98.5,95.5,1863.0,1328.5,98.5,284.0,288.5,97.5,460.5,95.5,89.5,294.5,99.0,372.0,196.5,98.5,92.5,1864.5,197.5,96.5
grafx2.csv,98.5,99.0,1470.0,1821.0,98.5,91.5,97.5,97.5,3831.5,389.0,260.5,196.0,99.0,97.5,97.5,88.5,97.5,378.0,99.0,196.0
gstreamer.csv,98.5,99.0,1272.5,2300.5,98.5,285.0,99.0,97.5,3329.0,95.5,563.0,297.0,99.0,196.0,98.5,98.5,97.5,1962.0,99.0,96.5
keyczar.csv,70.5,98.5,287.0,3346.0,425.5,195.0,286.5,314.0,8506.5,95.5,762.0,196.0,190.0,264.5,0.0,98.5,95.5,0.0,370.0,78.5
linux-ntfs.csv,98.5,98.5,489.0,1580.5,98.5,90.5,99.0,97.5,4782.5,390.0,638.5,393.5,99.0,196.0,97.5,98.5,97.5,723.5,99.0,98.5
multitude.csv,98.5,99.0,1960.5,851.0,98.5,285.0,99.0,97.5,2171.5,390.0,845.5,297.0,99.0,196.0,196.5,98.5,97.5,1864.5,99.0,197.0
planeshift.csv,98.5,99.0,1861.5,2794.5,197.5,490.0,99.0,97.5,4856.5,390.0,751.0,493.0,99.0,196.0,197.5,98.5,97.5,1962.0,99.0,197.0
rsyslog.csv,98.5,99.0,1960.5,1927.0,98.5,186.0,98.5,97.5,5355.5,191.0,266.5,196.0,99.0,97.5,98.5,88.5,97.5,1863.0,99.0,97.5
salasaga.csv,98.5,95.5,491.5,1041.5,197.5,292.5,99.0,97.5,3129.5,390.0,655.5,493.0,99.0,196.0,197.5,98.5,97.5,290.5,99.0,88.5
wow-qrsk.csv,97.5,99.0,687.5,749.5,98.5,50.5,255.5,94.5,750.0,390.0,177.0,88.5,96.5,280.5,197.5,0.0,155.0,291.5,98.5,196.0
xmoto.csv,95.5,97.5,489.0,3327.0,98.5,190.5,98.5,97.5,3538.0,93.5,655.5,198.0,99.0,97.5,197.5,96.5,97.5,628.5,99.0,98.5
xuggle.csv,98.5,99.0,511.0,971.0,98.5,190.0,99.0,97.5,4298.0,390.0,936.0,394.0,97.5,97.5,98.5,96.5,97.5,96.5,99.0,196.0
yield.csv,98.5,99.0,783.5,1432.0,98.5,285.0,98.5,97.5,3060.5,289.5,561.0,198.0,99.0,97.5,197.5,96.5,97.5,1569.5,99.0,196.0
