,f1,g,recall,precision,pf,wins
atlc.csv,0.48,0.46,0.74,0.39,0.63,7
glelite.csv,0.6,0.24,0.96,0.45,0.94,4
hannosset.csv,0.23,0.18,0.18,0.25,0.2,0
ipfilter.csv,0.53,0.49,0.82,0.48,0.84,9
moving-pictures.csv,0.5,0.52,0.49,0.58,0.31,13
pclasses.csv,0.39,0.39,0.36,0.43,0.4,2
pfaedit.csv,0.42,0.48,0.42,0.61,0.2,12
qcad2.csv,0.39,0.38,0.33,0.62,0.16,10
rockbox.csv,0.24,0.31,0.27,0.43,0.29,1
roller.csv,0.54,0.45,0.77,0.42,0.71,8
theresa.csv,0.35,0.3,0.26,0.67,0.25,5
tzod.csv,0.34,0.37,0.34,0.56,0.24,6
xinity.csv,0.47,0.39,0.66,0.44,0.67,3
zabbix.csv,0.52,0.46,0.48,0.53,0.37,11
