,recall,precision,pf,wins
badtrinity-zero.csv,0.62,0.475,0.41000000000000003,8
exordium.csv,0.275,0.69,0.09,13
google-caja.csv,0.68,0.47,0.45499999999999996,7
hydrogen.csv,0.36,0.475,0.295,5
kmess.csv,0.665,0.485,0.51,3
kvs.csv,0.16,0.505,0.11499999999999999,12
megameknet.csv,0.36,0.49,0.30000000000000004,6
ns-3-dev-def-routing.csv,0.24,0.42500000000000004,0.19,4
open-ms.csv,0.345,0.425,0.33,2
openmsx.csv,0.645,0.405,0.5700000000000001,1
rezilla.csv,0.515,0.36,0.505,0
sauerbraten.csv,0.5,0.46499999999999997,0.295,10
webdriver.csv,0.445,0.48,0.275,11
yafdotnet.csv,0.65,0.51,0.44999999999999996,9
