,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.49,0.65,0.96,0.62
emftriple.csv,0.0,0.91,0.0,0.99
fluent-nhibernate.csv,0.94,0.93,0.94,0.96
gpsmid.csv,0.4,0.39,0.38,0.49
