,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.0,0.0,68.0,3.0,1.0,1.0,5.0
libtorrent.csv,0.0,0.0,26.0,0.0,1.0,0.0,5.0
mcmc-jags.csv,0.0,0.0,51.0,0.0,0.0,1.0,3.0
olap-navigator.csv,0.0,0.0,2.0,0.0,0.0,0.0,1.0
pidgin.csv,0.0,5.0,43.0,0.0,0.0,0.0,0.0
sepgsql.csv,0.0,0.0,6.0,0.0,0.0,0.0,1.0
xstore.csv,0.0,1.0,48.0,0.0,0.0,0.0,0.0
